author,message
Mhleli Sibanyoni,At the time she was complicit because she participated and agreed Please. This don't use this as a @Lex vs @Magda platform When is Van Wyk coming to testify? "Thembisa Is Gavin Watson in UK. Was he allowed to leave SA? Hayi bo. I though dual is not allowed in SA. Hence Gigabytes was NOT supposed to have granted Guptas citizenship? Banana Republic. You get arrested but cannot remember what it is for Pays personal bail money from company bank account Thanks @Magda Seguin on dual citizenship clarification "Thembisa and Born Free Apologies Born free. Your free speech uses my expensive data on issues that have nothing to do with State Capture Inquiry = Free speech at my cost = Data is expensive @MYANC was always used as an excuse to siphone money out of SOEs Remember they even stole monies intended for Nelson Mandela funeral ALL post 1994 @MYANC TGs from Msimanga to Mashatile must come give account This Babadi Tlatsana is a clown Zulu watch (traditional skin) = Isphandla SUPRA She scammed the scammers @Fello Mkhize which party should they vote in 2021 Now she remembers that there is a custom. She even obeyed thieves Is this witness normal? "@Tholithemba Ntsele I don't care for ANC Just imagine if all this money was put into Education "@Tholithemba Ntsele
fuzile dazana,no no no no chair
Mr Q,Nantso ke i ANC ivela Is anyone surprised by mention of ANC ANC is a front for looters Radical Economic Transformation in action
FredBKevin,Will a criminal case be opened against her ??? At Danie from us the tax payers "If this lady is taken to a criminal court she will sing even more  "Lynn Brown is a looter if note  Kim too it on the chin with guarantees from Lynn that she will be looked after Nobody takes the fall for something they didn’t do if they don’t have gaurentees Here she is lying again lols Zondo is not convinced "Supra be rolling in the cash as a parliamentary chair 
Bonang Sithole,"proof is all over bank account "we learn our lessons Tebogo Brian van Wyk
Andre Gerber,If you voted ANC you are just as corrupt as all implicaters how can a voter support the ANC after all this allegations.you must me crazy "CR keeping his enemies closer than his friends
Bongumenzi Nxumalo,Fello Mkhize You are crazy!! Apartheid was evil
roberto wilco,Country is cactus Absolutely nothing will happen from this enquiry
Thabiso Kolman,but what is reason for commission of inquiry cause none actions is been taken its money that is wasted on top what is captured Its all ANC but with freedom comes much responsibility
luzuko masoka,bye
